'CardName', 'Timespan', 'Edition', 'Current Price', 'Minimum in Epoch', 'Date of Epoch Min', 'Percent change Current Price from Epoch Min', 'Standard Dev'
Treetop Village,ONE_MONTH,DDD,0.5,0.5,2021-06-09 01:15:44,0.0,0.008
Treetop Village,THREE_MONTHS,DDD,0.5,0.5,2021-04-10 01:16:21,0.0,0.005
Treetop Village,ONE_YEAR,DDD,0.5,0.5,2020-10-11 01:10:24,0.0,0.058
Treetop Village,TWO_YEARS,DDD,0.5,0.5,2020-10-11 01:10:24,0.0,0.179
Treetop Village,ALL_TIME,DDD,0.5,0.5,2020-10-11 01:10:24,0.0,0.731
Treetop Village,ONE_MONTH,DDD,0.5,0.5,2021-06-09 01:15:44,0.0,0.008
Treetop Village,THREE_MONTHS,DDD,0.5,0.5,2021-04-10 01:16:21,0.0,0.005
Treetop Village,ONE_YEAR,DDD,0.5,0.5,2020-10-11 01:10:24,0.0,0.058
Treetop Village,TWO_YEARS,DDD,0.5,0.5,2020-10-11 01:10:24,0.0,0.179
Treetop Village,ALL_TIME,DDD,0.5,0.5,2020-10-11 01:10:24,0.0,0.731
Treetop Village,ONE_MONTH,DD3,0.69,0.68,2021-06-09 01:12:22,1.47,0.01
Treetop Village,THREE_MONTHS,DD3,0.69,0.64,2021-04-11 01:13:04,7.81,0.024
Treetop Village,ONE_YEAR,DD3,0.69,0.55,2021-03-24 02:12:46,25.45,0.063
Treetop Village,TWO_YEARS,DD3,0.69,0.55,2021-03-24 02:12:46,25.45,0.192
Treetop Village,ALL_TIME,DD3,0.69,0.55,2021-03-24 02:12:46,25.45,0.94
Treetop Village,ONE_MONTH,DDU,0.32,0.31,2021-06-22 01:11:29,3.23,0.013
Treetop Village,THREE_MONTHS,DDU,0.32,0.3,2021-04-27 01:10:54,6.67,0.013
Treetop Village,ONE_YEAR,DDU,0.32,0.25,2021-02-09 01:10:58,28.0,0.029
Treetop Village,TWO_YEARS,DDU,0.32,0.25,2020-02-26 01:20:44,28.0,0.025
Treetop Village,ALL_TIME,DDU,0.32,0.25,2020-02-26 01:20:44,28.0,0.09
Treetop Village,ONE_MONTH,ULG,0.98,0.98,2021-06-26 01:15:20,0.0,0.005
Treetop Village,THREE_MONTHS,ULG,0.98,0.98,2021-06-26 01:15:20,0.0,0.016
Treetop Village,ONE_YEAR,ULG,0.98,0.75,2020-09-16 01:10:24,30.67,0.086
Treetop Village,TWO_YEARS,ULG,0.98,0.75,2020-09-16 01:10:24,30.67,0.244
Treetop Village,ALL_TIME,ULG,0.98,0.75,2020-09-16 01:10:24,30.67,0.656
Treetop Village,ALL_TIME,FNM,12.22,3.01,2013-05-13 19:00:00,305.98,3.509
Treetop Village,ONE_MONTH,10E,0.62,0.62,2021-06-10 01:13:31,0.0,0.011
Treetop Village,THREE_MONTHS,10E,0.62,0.62,2021-04-10 01:13:37,0.0,0.016
Treetop Village,ONE_YEAR,10E,0.62,0.53,2020-11-22 01:19:34,16.98,0.048
Treetop Village,TWO_YEARS,10E,0.62,0.53,2020-11-22 01:19:34,16.98,0.269
Treetop Village,ALL_TIME,10E,0.62,0.53,2020-11-22 01:19:34,16.98,0.697
Treetop Village,ONE_MONTH,DDR,0.46,0.45,2021-06-18 01:12:07,2.22,0.01
Treetop Village,THREE_MONTHS,DDR,0.46,0.45,2021-06-18 01:12:07,2.22,0.011
Treetop Village,ONE_YEAR,DDR,0.46,0.44,2021-01-21 01:19:42,4.55,0.019
Treetop Village,TWO_YEARS,DDR,0.46,0.44,2021-01-21 01:19:42,4.55,0.058
Treetop Village,ALL_TIME,DDR,0.46,0.44,2021-01-21 01:19:42,4.55,0.167
Treetop Village,ONE_MONTH,DDG,0.68,0.68,2021-06-13 01:16:21,0.0,0.014
Treetop Village,THREE_MONTHS,DDG,0.68,0.65,2021-05-31 01:16:07,4.62,0.018
Treetop Village,ONE_YEAR,DDG,0.68,0.51,2021-01-12 01:13:52,33.33,0.072
Treetop Village,TWO_YEARS,DDG,0.68,0.51,2021-01-12 01:13:52,33.33,0.157
Treetop Village,ALL_TIME,DDG,0.68,0.51,2021-01-12 01:13:52,33.33,0.759
Wildfire,ONE_MONTH,USG,0.94,0.92,2021-06-15 01:14:37,2.17,0.006
Wildfire,THREE_MONTHS,USG,0.94,0.82,2021-04-12 01:14:45,14.63,0.043
Wildfire,ONE_YEAR,USG,0.94,0.71,2020-07-09 01:12:47,32.39,0.08
Wildfire,TWO_YEARS,USG,0.94,0.65,2019-07-10 01:10:19,44.62,0.078
Wildfire,ALL_TIME,USG,0.94,0.44,2017-03-06 18:00:00,113.64,0.108
Wildfire,ONE_MONTH,PO2,1.88,1.87,2021-06-21 01:15:44,0.53,0.028
Wildfire,THREE_MONTHS,PO2,1.88,1.81,2021-05-12 01:13:37,3.87,0.042
Wildfire,ONE_YEAR,PO2,1.88,1.55,2020-12-18 01:18:10,21.29,0.116
Wildfire,TWO_YEARS,PO2,1.88,1.55,2020-12-18 01:18:10,21.29,0.101
Wildfire,ALL_TIME,PO2,1.88,1.55,2020-12-18 01:18:10,21.29,0.228
Wildfire,ONE_MONTH,MM2,0.63,0.61,2021-06-16 01:12:34,3.28,0.007
Wildfire,THREE_MONTHS,MM2,0.63,0.61,2021-06-16 01:12:34,3.28,0.015
Wildfire,ONE_YEAR,MM2,0.63,0.57,2020-07-10 01:22:10,10.53,0.03
Wildfire,TWO_YEARS,MM2,0.63,0.5,2020-02-25 01:18:03,26.0,0.055
Wildfire,ALL_TIME,MM2,0.63,0.35,2015-08-30 19:00:00,80.0,0.095
Wildfire,ONE_MONTH,7ED,0.61,0.61,2021-06-09 01:13:50,0.0,0.002
Wildfire,THREE_MONTHS,7ED,0.61,0.6,2021-04-27 01:13:36,1.67,0.003
Wildfire,ONE_YEAR,7ED,0.61,0.51,2020-07-09 01:15:42,19.61,0.028
Wildfire,TWO_YEARS,7ED,0.61,0.5,2020-03-24 02:14:15,22.0,0.034
Wildfire,ALL_TIME,7ED,0.61,0.42,2017-03-06 18:00:00,45.24,0.111
Wildfire,ONE_MONTH,9ED,0.54,0.54,2021-06-09 01:13:11,0.0,0.006
Wildfire,THREE_MONTHS,9ED,0.54,0.54,2021-04-10 01:13:53,0.0,0.013
Wildfire,ONE_YEAR,9ED,0.54,0.5,2020-07-09 01:15:19,8.0,0.022
Wildfire,TWO_YEARS,9ED,0.54,0.49,2019-11-09 01:15:20,10.2,0.024
Wildfire,ALL_TIME,9ED,0.54,0.39,2017-03-06 18:00:00,38.46,0.058
Lavaclaw Reaches,ONE_MONTH,UMA,0.98,0.98,2021-07-01 01:11:40,0.0,0.006
Lavaclaw Reaches,THREE_MONTHS,UMA,0.98,0.98,2021-07-01 01:11:40,0.0,0.005
Lavaclaw Reaches,ONE_YEAR,UMA,0.98,0.8,2020-11-12 01:29:38,22.5,0.062
Lavaclaw Reaches,TWO_YEARS,UMA,0.98,0.79,2020-01-27 01:28:45,24.05,0.051
Lavaclaw Reaches,ALL_TIME,UMA,0.98,0.56,2018-12-08 01:27:40,75.0,0.11
Lavaclaw Reaches,ONE_MONTH,UMA,0.98,0.98,2021-07-01 01:11:40,0.0,0.006
Lavaclaw Reaches,THREE_MONTHS,UMA,0.98,0.98,2021-07-01 01:11:40,0.0,0.005
Lavaclaw Reaches,ONE_YEAR,UMA,0.98,0.8,2020-11-12 01:29:38,22.5,0.062
Lavaclaw Reaches,TWO_YEARS,UMA,0.98,0.79,2020-01-27 01:28:45,24.05,0.051
Lavaclaw Reaches,ALL_TIME,UMA,0.98,0.56,2018-12-08 01:27:40,75.0,0.11
Lavaclaw Reaches,ONE_MONTH,WWK,1.32,1.29,2021-06-22 01:13:44,2.33,0.017
Lavaclaw Reaches,THREE_MONTHS,WWK,1.32,1.26,2021-04-11 01:13:16,4.76,0.025
Lavaclaw Reaches,ONE_YEAR,WWK,1.32,1.13,2021-01-12 01:08:11,16.81,0.064
Lavaclaw Reaches,TWO_YEARS,WWK,1.32,1.04,2020-03-15 02:03:39,26.92,0.109
Lavaclaw Reaches,ALL_TIME,WWK,1.32,1.04,2020-03-15 02:03:39,26.92,0.328
Spectral Procession,ONE_MONTH,MD1,0.5,0.5,2021-06-09 01:15:21,0.0,0.002
Spectral Procession,THREE_MONTHS,MD1,0.5,0.5,2021-04-13 01:15:54,0.0,0.016
Spectral Procession,ONE_YEAR,MD1,0.5,0.49,2020-07-09 01:19:05,2.04,0.011
Spectral Procession,TWO_YEARS,MD1,0.5,0.46,2019-11-09 01:19:10,8.7,0.015
Spectral Procession,ALL_TIME,MD1,0.5,0.27,2015-03-15 19:00:00,85.19,0.101
Spectral Procession,ONE_MONTH,MM2,0.5,0.5,2021-06-09 01:12:19,0.0,0.0
Spectral Procession,THREE_MONTHS,MM2,0.5,0.49,2021-04-21 01:12:22,2.04,0.003
Spectral Procession,ONE_YEAR,MM2,0.5,0.46,2020-09-17 01:21:45,8.7,0.01
Spectral Procession,TWO_YEARS,MM2,0.5,0.46,2020-09-17 01:21:45,8.7,0.017
Spectral Procession,ALL_TIME,MM2,0.5,0.28,2015-12-15 18:00:00,78.57,0.074
Spectral Procession,ONE_MONTH,C14,0.51,0.5,2021-06-17 01:12:57,2.0,0.007
Spectral Procession,THREE_MONTHS,C14,0.51,0.5,2021-04-10 01:13:04,2.0,0.01
Spectral Procession,ONE_YEAR,C14,0.51,0.44,2020-11-14 01:25:35,15.91,0.019
Spectral Procession,TWO_YEARS,C14,0.51,0.44,2020-11-14 01:25:35,15.91,0.016
Spectral Procession,ALL_TIME,C14,0.51,0.26,2015-11-28 18:00:00,96.15,0.079
Spectral Procession,ONE_MONTH,DDK,0.5,0.49,2021-06-18 01:13:11,2.04,0.004
Spectral Procession,THREE_MONTHS,DDK,0.5,0.49,2021-06-18 01:13:11,2.04,0.002
Spectral Procession,ONE_YEAR,DDK,0.5,0.46,2020-11-09 01:14:11,8.7,0.013
Spectral Procession,TWO_YEARS,DDK,0.5,0.46,2020-02-29 01:14:47,8.7,0.012
Spectral Procession,ALL_TIME,DDK,0.5,0.29,2016-05-19 19:00:00,72.41,0.487
Spectral Procession,ONE_MONTH,SHM,0.84,0.8,2021-06-16 01:13:56,5.0,0.009
Spectral Procession,THREE_MONTHS,SHM,0.84,0.8,2021-04-17 01:13:33,5.0,0.017
Spectral Procession,ONE_YEAR,SHM,0.84,0.67,2020-07-22 01:08:15,25.37,0.047
Spectral Procession,TWO_YEARS,SHM,0.84,0.67,2020-07-22 01:08:15,25.37,0.047
Spectral Procession,ALL_TIME,SHM,0.84,0.67,2020-07-22 01:08:15,25.37,1.043
Tectonic Edge,ONE_MONTH,MB1,0.88,0.8,2021-06-10 01:11:51,10.0,0.035
Tectonic Edge,THREE_MONTHS,MB1,0.88,0.73,2021-04-13 01:11:57,20.55,0.045
Tectonic Edge,ONE_YEAR,MB1,0.88,0.49,2020-07-30 01:33:42,79.59,0.111
Tectonic Edge,TWO_YEARS,MB1,0.88,0.41,2020-03-23 02:32:11,114.63,0.974
Tectonic Edge,ALL_TIME,MB1,0.88,0.41,2020-03-23 02:32:11,114.63,0.974
Tectonic Edge,ALL_TIME,FNM,8.22,1.79,2013-06-11 19:00:00,359.22,2.529
Tectonic Edge,ONE_MONTH,WWK,1.1,1.09,2021-06-10 01:13:09,0.92,0.01
Tectonic Edge,THREE_MONTHS,WWK,1.1,1.06,2021-05-21 01:12:55,3.77,0.022
Tectonic Edge,ONE_YEAR,WWK,1.1,1.0,2020-10-11 01:07:50,10.0,0.041
Tectonic Edge,TWO_YEARS,WWK,1.1,1.0,2020-10-11 01:07:50,10.0,0.143
Tectonic Edge,ALL_TIME,WWK,1.1,0.92,2012-10-02 19:00:00,19.57,0.959
Tectonic Edge,ONE_MONTH,C14,1.12,1.08,2021-06-18 01:12:54,3.7,0.021
Tectonic Edge,THREE_MONTHS,C14,1.12,0.99,2021-04-12 01:13:02,13.13,0.056
Tectonic Edge,ONE_YEAR,C14,1.12,0.98,2020-10-22 01:26:57,14.29,0.039
Tectonic Edge,TWO_YEARS,C14,1.12,0.98,2020-10-22 01:26:57,14.29,0.198
Tectonic Edge,ALL_TIME,C14,1.12,0.98,2020-10-22 01:26:57,14.29,0.412
Tectonic Edge,ONE_MONTH,C14,1.12,1.08,2021-06-18 01:12:54,3.7,0.021
Tectonic Edge,THREE_MONTHS,C14,1.12,0.99,2021-04-12 01:13:02,13.13,0.056
Tectonic Edge,ONE_YEAR,C14,1.12,0.98,2020-10-22 01:26:57,14.29,0.039
Tectonic Edge,TWO_YEARS,C14,1.12,0.98,2020-10-22 01:26:57,14.29,0.198
Tectonic Edge,ALL_TIME,C14,1.12,0.98,2020-10-22 01:26:57,14.29,0.412
Banefire,ONE_MONTH,M19,0.85,0.85,2021-06-11 01:11:07,0.0,0.007
Banefire,THREE_MONTHS,M19,0.85,0.79,2021-04-28 01:10:27,7.59,0.022
Banefire,ONE_YEAR,M19,0.85,0.69,2020-11-20 01:30:10,23.19,0.052
Banefire,TWO_YEARS,M19,0.85,0.68,2020-01-09 01:27:14,25.0,0.091
Banefire,ALL_TIME,M19,0.85,0.56,2018-06-30 01:28:51,51.79,1.486
Banefire,ONE_MONTH,CON,1.05,1.05,2021-07-02 01:14:43,0.0,0.028
Banefire,THREE_MONTHS,CON,1.05,1.05,2021-07-02 01:14:43,0.0,0.025
Banefire,ONE_YEAR,CON,1.05,0.99,2020-11-10 01:08:52,6.06,0.079
Banefire,TWO_YEARS,CON,1.05,0.99,2020-11-10 01:08:52,6.06,0.572
Banefire,ALL_TIME,CON,1.05,0.99,2020-11-10 01:08:52,6.06,1.171
Banefire,ONE_MONTH,MM2,1.02,1.02,2021-06-10 01:12:54,0.0,0.013
Banefire,THREE_MONTHS,MM2,1.02,1.0,2021-04-11 01:12:59,2.0,0.034
Banefire,ONE_YEAR,MM2,1.02,0.92,2020-11-25 01:24:04,10.87,0.034
Banefire,TWO_YEARS,MM2,1.02,0.92,2020-11-25 01:24:04,10.87,0.355
Banefire,ALL_TIME,MM2,1.02,0.6,2016-01-13 18:00:00,70.0,1.139
Banefire,ONE_MONTH,MM2,1.02,1.02,2021-06-10 01:12:54,0.0,0.013
Banefire,THREE_MONTHS,MM2,1.02,1.0,2021-04-11 01:12:59,2.0,0.034
Banefire,ONE_YEAR,MM2,1.02,0.92,2020-11-25 01:24:04,10.87,0.034
Banefire,TWO_YEARS,MM2,1.02,0.92,2020-11-25 01:24:04,10.87,0.355
Banefire,ALL_TIME,MM2,1.02,0.6,2016-01-13 18:00:00,70.0,1.139
Banefire,ONE_MONTH,DDN,1.0,0.99,2021-06-16 01:12:38,1.01,0.004
Banefire,THREE_MONTHS,DDN,1.0,0.98,2021-04-10 01:15:59,2.04,0.005
Banefire,ONE_YEAR,DDN,1.0,0.94,2020-12-23 01:17:44,6.38,0.012
Banefire,TWO_YEARS,DDN,1.0,0.94,2020-12-23 01:17:44,6.38,0.3
Banefire,ALL_TIME,DDN,1.0,0.62,2016-04-21 19:00:00,61.29,1.144
Boros Signet,ONE_MONTH,CMR,0.49,0.46,2021-06-17 01:11:37,6.52,0.011
Boros Signet,THREE_MONTHS,CMR,0.49,0.4,2021-04-18 01:11:12,22.5,0.023
Boros Signet,ONE_YEAR,CMR,0.49,0.39,2020-11-25 01:33:20,25.64,0.053
Boros Signet,TWO_YEARS,CMR,0.49,0.39,2020-11-25 01:33:20,25.64,0.053
Boros Signet,ALL_TIME,CMR,0.49,0.39,2020-11-25 01:33:20,25.64,0.053
Boros Signet,ONE_MONTH,C20,0.5,0.5,2021-06-09 01:10:52,0.0,0.0
Boros Signet,THREE_MONTHS,C20,0.5,0.49,2021-04-10 01:11:41,2.04,0.004
Boros Signet,ONE_YEAR,C20,0.5,0.49,2021-03-26 02:11:00,2.04,0.074
Boros Signet,TWO_YEARS,C20,0.5,0.49,2021-03-26 02:11:00,2.04,0.268
Boros Signet,ALL_TIME,C20,0.5,0.49,2021-03-26 02:11:00,2.04,0.268
Boros Signet,ONE_MONTH,CM2,0.96,0.93,2021-06-10 01:11:34,3.23,0.022
Boros Signet,THREE_MONTHS,CM2,0.96,0.93,2021-06-10 01:11:34,3.23,0.052
Boros Signet,ONE_YEAR,CM2,0.96,0.93,2021-06-10 01:11:34,3.23,0.224
Boros Signet,TWO_YEARS,CM2,0.96,0.6,2019-08-12 01:22:42,60.0,0.511
Boros Signet,ALL_TIME,CM2,0.96,0.25,2018-06-17 01:25:35,284.0,0.647
Boros Signet,ONE_MONTH,GK1,1.55,1.52,2021-06-17 01:11:22,1.97,0.045
Boros Signet,THREE_MONTHS,GK1,1.55,1.52,2021-06-17 01:11:22,1.97,0.081
Boros Signet,ONE_YEAR,GK1,1.55,1.52,2021-06-17 01:11:22,1.97,0.16
Boros Signet,TWO_YEARS,GK1,1.55,0.7,2019-08-04 01:22:12,121.43,0.493
Boros Signet,ALL_TIME,GK1,1.55,0.25,2018-12-02 01:28:13,520.0,0.795
Boros Signet,ONE_MONTH,HOP,1.68,1.64,2021-06-28 01:13:45,2.44,0.014
Boros Signet,THREE_MONTHS,HOP,1.68,1.45,2021-04-15 01:16:11,15.86,0.071
Boros Signet,ONE_YEAR,HOP,1.68,1.34,2020-11-09 01:16:42,25.37,0.145
Boros Signet,TWO_YEARS,HOP,1.68,0.55,2019-08-01 01:14:10,205.45,0.562
Boros Signet,ALL_TIME,HOP,1.68,0.21,2013-04-01 19:00:00,700.0,0.616
Boros Signet,ONE_MONTH,RAV,0.78,0.76,2021-07-01 01:14:41,2.63,0.022
Boros Signet,THREE_MONTHS,RAV,0.78,0.76,2021-07-01 01:14:41,2.63,0.03
Boros Signet,ONE_YEAR,RAV,0.78,0.76,2021-07-01 01:14:41,2.63,0.065
Boros Signet,TWO_YEARS,RAV,0.78,0.49,2019-07-10 01:08:20,59.18,0.148
Boros Signet,ALL_TIME,RAV,0.78,0.17,2012-07-29 19:00:00,358.82,0.295
Boros Signet,ONE_MONTH,SLD,4.2,4.2,2021-07-02 01:12:01,0.0,0.283
Boros Signet,THREE_MONTHS,SLD,4.2,4.2,2021-07-02 01:12:01,0.0,0.283
Boros Signet,ONE_YEAR,SLD,4.2,4.2,2021-07-02 01:12:01,0.0,0.283
Boros Signet,TWO_YEARS,SLD,4.2,4.2,2021-07-02 01:12:01,0.0,0.283
Boros Signet,ALL_TIME,SLD,4.2,4.2,2021-07-02 01:12:01,0.0,0.283
Boros Signet,ONE_MONTH,C17,0.87,0.86,2021-06-30 01:11:44,1.16,0.027
Boros Signet,THREE_MONTHS,C17,0.87,0.86,2021-06-30 01:11:44,1.16,0.04
Boros Signet,ONE_YEAR,C17,0.87,0.86,2021-06-30 01:11:44,1.16,0.111
Boros Signet,TWO_YEARS,C17,0.87,0.6,2019-07-10 01:22:55,45.0,0.207
Boros Signet,ALL_TIME,C17,0.87,0.25,2018-02-05 01:24:35,248.0,0.406
Boros Signet,ONE_MONTH,C15,0.95,0.94,2021-06-24 01:12:36,1.06,0.013
Boros Signet,THREE_MONTHS,C15,0.95,0.94,2021-06-24 01:12:36,1.06,0.019
Boros Signet,ONE_YEAR,C15,0.95,0.94,2021-06-24 01:12:36,1.06,0.142
Boros Signet,TWO_YEARS,C15,0.95,0.58,2019-07-10 01:20:13,63.79,0.241
Boros Signet,ALL_TIME,C15,0.95,0.24,2015-12-12 18:00:00,295.83,0.419
Boros Signet,ONE_MONTH,CMD,1.21,1.21,2021-07-01 01:13:42,0.0,0.012
Boros Signet,THREE_MONTHS,CMD,1.21,1.21,2021-07-01 01:13:42,0.0,0.055
Boros Signet,ONE_YEAR,CMD,1.21,1.21,2021-07-01 01:13:42,0.0,0.178
Boros Signet,TWO_YEARS,CMD,1.21,0.5,2019-08-07 01:15:40,142.0,0.411
Boros Signet,ALL_TIME,CMD,1.21,0.16,2012-06-10 19:00:00,656.25,0.447
Boros Signet,ONE_MONTH,MM3,0.82,0.81,2021-06-29 01:12:02,1.23,0.013
Boros Signet,THREE_MONTHS,MM3,0.82,0.81,2021-06-29 01:12:02,1.23,0.016
Boros Signet,ONE_YEAR,MM3,0.82,0.81,2021-06-29 01:12:02,1.23,0.09
Boros Signet,TWO_YEARS,MM3,0.82,0.51,2019-08-07 01:19:48,60.78,0.19
Boros Signet,ALL_TIME,MM3,0.82,0.23,2017-03-26 19:00:00,256.52,0.346
Boros Signet,ONE_MONTH,CMA,1.17,1.06,2021-06-21 01:12:08,10.38,0.027
Boros Signet,THREE_MONTHS,CMA,1.17,1.06,2021-06-21 01:12:08,10.38,0.103
Boros Signet,ONE_YEAR,CMA,1.17,1.06,2021-06-21 01:12:08,10.38,0.128
Boros Signet,TWO_YEARS,CMA,1.17,0.46,2019-08-07 01:22:34,154.35,0.407
Boros Signet,ALL_TIME,CMA,1.17,0.33,2018-04-11 01:23:45,254.55,0.542
Raven's Crime,ONE_MONTH,MMA,0.92,0.92,2021-06-20 01:13:31,0.0,0.021
Raven's Crime,THREE_MONTHS,MMA,0.92,0.87,2021-04-26 01:14:33,5.75,0.039
Raven's Crime,ONE_YEAR,MMA,0.92,0.79,2020-11-12 01:21:04,16.46,0.044
Raven's Crime,TWO_YEARS,MMA,0.92,0.79,2020-11-12 01:21:04,16.46,0.099
Raven's Crime,ALL_TIME,MMA,0.92,0.2,2013-10-17 19:00:00,360.0,0.292
Raven's Crime,ONE_MONTH,EVE,1.0,1.0,2021-06-09 01:12:51,0.0,0.0
Raven's Crime,THREE_MONTHS,EVE,1.0,1.0,2021-04-10 01:13:29,0.0,0.007
Raven's Crime,ONE_YEAR,EVE,1.0,0.79,2020-07-22 01:06:16,26.58,0.076
Raven's Crime,TWO_YEARS,EVE,1.0,0.79,2020-07-22 01:06:16,26.58,0.09
Raven's Crime,ALL_TIME,EVE,1.0,0.18,2012-06-09 19:00:00,455.56,0.307
Seething Song,ONE_MONTH,ARC,1.89,1.84,2021-06-17 01:13:38,2.72,0.02
Seething Song,THREE_MONTHS,ARC,1.89,1.82,2021-05-31 01:13:02,3.85,0.091
Seething Song,ONE_YEAR,ARC,1.89,1.28,2020-07-11 01:16:36,47.66,0.251
Seething Song,TWO_YEARS,ARC,1.89,1.25,2020-04-14 01:14:17,51.2,0.224
Seething Song,ALL_TIME,ARC,1.89,1.15,2017-03-06 18:00:00,64.35,0.193
Seething Song,ONE_MONTH,9ED,1.47,1.33,2021-06-21 01:14:49,10.53,0.036
Seething Song,THREE_MONTHS,9ED,1.47,1.33,2021-06-21 01:14:49,10.53,0.051
Seething Song,ONE_YEAR,9ED,1.47,0.94,2020-07-11 01:14:59,56.38,0.207
Seething Song,TWO_YEARS,9ED,1.47,0.81,2020-05-27 01:17:08,81.48,0.21
Seething Song,ALL_TIME,9ED,1.47,0.71,2017-11-25 01:17:46,107.04,0.239
Seething Song,ONE_MONTH,DDG,3.13,2.89,2021-06-26 01:13:33,8.3,0.115
Seething Song,THREE_MONTHS,DDG,3.13,2.4,2021-05-10 01:15:29,30.42,0.29
Seething Song,ONE_YEAR,DDG,3.13,2.16,2020-07-16 01:14:27,44.91,0.288
Seething Song,TWO_YEARS,DDG,3.13,1.9,2020-03-31 01:13:01,64.74,0.285
Seething Song,ALL_TIME,DDG,3.13,1.88,2012-11-27 18:00:00,66.49,0.175
Seething Song,ONE_MONTH,C21,0.99,0.65,2021-06-23 01:11:30,52.31,0.135
Seething Song,THREE_MONTHS,C21,0.99,0.65,2021-05-24 01:10:46,52.31,0.747
Seething Song,ONE_YEAR,C21,0.99,0.65,2021-05-24 01:10:46,52.31,0.752
Seething Song,TWO_YEARS,C21,0.99,0.65,2021-05-24 01:10:46,52.31,0.752
Seething Song,ALL_TIME,C21,0.99,0.65,2021-05-24 01:10:46,52.31,0.752
Seething Song,ONE_MONTH,MRD,1.5,1.49,2021-06-26 01:14:37,0.67,0.052
Seething Song,THREE_MONTHS,MRD,1.5,1.49,2021-06-26 01:14:37,0.67,0.138
Seething Song,ONE_YEAR,MRD,1.5,0.9,2020-07-15 01:10:49,66.67,0.314
Seething Song,TWO_YEARS,MRD,1.5,0.74,2019-08-15 01:07:41,102.7,0.297
Seething Song,ALL_TIME,MRD,1.5,0.53,2017-03-06 18:00:00,183.02,0.257
Exhume,ALL_TIME,PD3,1.18,0.75,2013-11-05 18:00:00,57.33,0.157
Exhume,ONE_MONTH,USG,1.5,1.5,2021-06-24 01:15:27,0.0,0.061
Exhume,THREE_MONTHS,USG,1.5,1.5,2021-06-24 01:15:27,0.0,0.07
Exhume,ONE_YEAR,USG,1.5,1.43,2021-02-28 01:14:00,4.9,0.133
Exhume,TWO_YEARS,USG,1.5,1.43,2021-02-28 01:14:00,4.9,0.278
Exhume,ALL_TIME,USG,1.5,0.74,2015-11-28 18:00:00,102.7,0.606
Exhume,ONE_MONTH,BRB,2.47,2.09,2021-06-10 01:16:26,18.18,0.12
Exhume,THREE_MONTHS,BRB,2.47,2.0,2021-05-26 01:16:23,23.5,0.157
Exhume,ONE_YEAR,BRB,2.47,2.0,2021-05-26 01:16:23,23.5,0.1
Exhume,TWO_YEARS,BRB,2.47,2.0,2021-05-26 01:16:23,23.5,0.155
Exhume,ALL_TIME,BRB,2.47,1.5,2016-10-21 19:00:00,64.67,0.394
Exhume,ONE_MONTH,JMP,1.49,1.48,2021-06-18 01:11:24,0.68,0.019
Exhume,THREE_MONTHS,JMP,1.49,1.39,2021-05-08 01:56:48,7.19,0.02
Exhume,ONE_YEAR,JMP,1.49,1.39,2021-05-08 01:56:48,7.19,0.238
Exhume,TWO_YEARS,JMP,1.49,1.39,2021-05-08 01:56:48,7.19,0.33
Exhume,ALL_TIME,JMP,1.49,1.39,2021-05-08 01:56:48,7.19,0.33
Tidehollow Sculler,ONE_MONTH,MMA,0.97,0.9,2021-06-09 01:15:14,7.78,0.018
Tidehollow Sculler,THREE_MONTHS,MMA,0.97,0.86,2021-04-26 01:14:33,12.79,0.032
Tidehollow Sculler,ONE_YEAR,MMA,0.97,0.86,2021-03-13 01:15:21,12.79,0.05
Tidehollow Sculler,TWO_YEARS,MMA,0.97,0.86,2021-03-13 01:15:21,12.79,0.148
Tidehollow Sculler,ALL_TIME,MMA,0.97,0.37,2016-01-10 18:00:00,162.16,0.343
Tidehollow Sculler,ONE_MONTH,MD1,0.89,0.86,2021-06-13 01:16:01,3.49,0.026
Tidehollow Sculler,THREE_MONTHS,MD1,0.89,0.72,2021-04-23 01:14:33,23.61,0.068
Tidehollow Sculler,ONE_YEAR,MD1,0.89,0.72,2021-04-23 01:14:33,23.61,0.089
Tidehollow Sculler,TWO_YEARS,MD1,0.89,0.72,2021-04-23 01:14:33,23.61,0.255
Tidehollow Sculler,ALL_TIME,MD1,0.89,0.16,2014-11-03 18:00:00,456.25,0.478
Tidehollow Sculler,ALL_TIME,FNM,3.44,1.86,2013-05-20 19:00:00,84.95,0.44
Tidehollow Sculler,ONE_MONTH,TSR,1.48,1.27,2021-06-09 01:11:00,16.54,0.077
Tidehollow Sculler,THREE_MONTHS,TSR,1.48,1.25,2021-04-24 01:10:50,18.4,0.073
Tidehollow Sculler,ONE_YEAR,TSR,1.48,1.25,2021-04-24 01:10:50,18.4,1.054
Tidehollow Sculler,TWO_YEARS,TSR,1.48,1.25,2021-04-24 01:10:50,18.4,1.054
Tidehollow Sculler,ALL_TIME,TSR,1.48,1.25,2021-04-24 01:10:50,18.4,1.054
Tidehollow Sculler,ONE_MONTH,ALA,0.94,0.89,2021-06-09 01:12:47,5.62,0.011
Tidehollow Sculler,THREE_MONTHS,ALA,0.94,0.89,2021-04-28 01:12:07,5.62,0.015
Tidehollow Sculler,ONE_YEAR,ALA,0.94,0.79,2020-11-06 01:10:25,18.99,0.035
Tidehollow Sculler,TWO_YEARS,ALA,0.94,0.79,2020-11-06 01:10:25,18.99,0.163
